id,Datum,Warengruppe,Umsatz,KielerWoche,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,ist_feiertag,Feiertag,feiertag_vortag,feiertag_folgetag,Wochentag,Monat,Jahr,Jahreszeit,Wettercode_fehlt
1307074,2013-07-07,Konditorei,94.6039024817053,0,0.0,21.375,9.0,,0,,0,0,Sunday,7,2013,Sommer,1
1307083,2013-07-08,Croissant,195.158794309303,0,0.0,22.725,10.0,5.0,0,,0,0,Monday,7,2013,Sommer,0
1307085,2013-07-08,Kuchen,285.233382496522,0,0.0,22.725,10.0,5.0,0,,0,0,Monday,7,2013,Sommer,0
1307084,2013-07-08,Konditorei,59.20854790302085,0,0.0,22.725,10.0,5.0,0,,0,0,Monday,7,2013,Sommer,0
1307081,2013-07-08,Brot,135.500244042392,0,0.0,22.725,10.0,5.0,0,,0,0,Monday,7,2013,Sommer,0
1307082,2013-07-08,Brötchen,494.2585755048633,0,0.0,22.725,10.0,5.0,0,,0,0,Monday,7,2013,Sommer,0
1307095,2013-07-09,Kuchen,342.089345776475,0,0.0,23.275,8.0,,0,,0,0,Tuesday,7,2013,Sommer,1
1307092,2013-07-09,Brötchen,494.2585755048633,0,0.0,23.275,8.0,,0,,0,0,Tuesday,7,2013,Sommer,1
1307091,2013-07-09,Brot,136.048382778344,0,0.0,23.275,8.0,,0,,0,0,Tuesday,7,2013,Sommer,1
1307093,2013-07-09,Croissant,245.808338509722,0,0.0,23.275,8.0,,0,,0,0,Tuesday,7,2013,Sommer,1
1307094,2013-07-09,Konditorei,75.2089975834558,0,0.0,23.275,8.0,,0,,0,0,Tuesday,7,2013,Sommer,1
1307105,2013-07-10,Kuchen,343.353066508123,0,2.0,19.6875,13.0,5.0,0,,0,0,Wednesday,7,2013,Sommer,0
1307101,2013-07-10,Brot,135.132314289581,0,2.0,19.6875,13.0,5.0,0,,0,0,Wednesday,7,2013,Sommer,0
1307104,2013-07-10,Konditorei,73.8056511129258,0,2.0,19.6875,13.0,5.0,0,,0,0,Wednesday,7,2013,Sommer,0
1307102,2013-07-10,Brötchen,494.2585755048633,0,2.0,19.6875,13.0,5.0,0,,0,0,Wednesday,7,2013,Sommer,0
1307103,2013-07-10,Croissant,265.109142544045,0,2.0,19.6875,13.0,5.0,0,,0,0,Wednesday,7,2013,Sommer,0
1307115,2013-07-11,Kuchen,315.911756962233,0,0.0,21.375,12.0,5.0,0,,0,0,Thursday,7,2013,Sommer,0
1307111,2013-07-11,Brot,138.549392636714,0,0.0,21.375,12.0,5.0,0,,0,0,Thursday,7,2013,Sommer,0
1307113,2013-07-11,Croissant,234.65807920749,0,0.0,21.375,12.0,5.0,0,,0,0,Thursday,7,2013,Sommer,0
1307112,2013-07-11,Brötchen,494.2585755048633,0,0.0,21.375,12.0,5.0,0,,0,0,Thursday,7,2013,Sommer,0
1307114,2013-07-11,Konditorei,68.6330279122302,0,0.0,21.375,12.0,5.0,0,,0,0,Thursday,7,2013,Sommer,0
1307125,2013-07-12,Kuchen,362.802489634211,0,0.0,20.2875,7.0,,0,,0,0,Friday,7,2013,Sommer,1
1307123,2013-07-12,Croissant,290.199097765019,0,0.0,20.2875,7.0,,0,,0,0,Friday,7,2013,Sommer,1
1307122,2013-07-12,Brötchen,494.2585755048633,0,0.0,20.2875,7.0,,0,,0,0,Friday,7,2013,Sommer,1
1307121,2013-07-12,Brot,101.447511461298,0,0.0,20.2875,7.0,,0,,0,0,Friday,7,2013,Sommer,1
1307131,2013-07-13,Brot,141.233309883732,0,1.0,20.125,12.0,,0,,0,0,Saturday,7,2013,Sommer,1
1307132,2013-07-13,Brötchen,494.2585755048633,0,1.0,20.125,12.0,,0,,0,0,Saturday,7,2013,Sommer,1
1307135,2013-07-13,Kuchen,359.166188843392,0,1.0,20.125,12.0,,0,,0,0,Saturday,7,2013,Sommer,1
1307134,2013-07-13,Konditorei,74.2744737887665,0,1.0,20.125,12.0,,0,,0,0,Saturday,7,2013,Sommer,1
1307133,2013-07-13,Croissant,340.046632736531,0,1.0,20.125,12.0,,0,,0,0,Saturday,7,2013,Sommer,1
1307144,2013-07-14,Konditorei,115.271617188867,0,5.0,17.6875,15.0,5.0,0,,0,0,Sunday,7,2013,Sommer,0
1307145,2013-07-14,Kuchen,461.082124524619,0,5.0,17.6875,15.0,5.0,0,,0,0,Sunday,7,2013,Sommer,0
1307141,2013-07-14,Brot,112.524365708762,0,5.0,17.6875,15.0,5.0,0,,0,0,Sunday,7,2013,Sommer,0
1307142,2013-07-14,Brötchen,494.2585755048633,0,5.0,17.6875,15.0,5.0,0,,0,0,Sunday,7,2013,Sommer,0
1307143,2013-07-14,Croissant,320.626816189556,0,5.0,17.6875,15.0,5.0,0,,0,0,Sunday,7,2013,Sommer,0
1307154,2013-07-15,Konditorei,99.4935305857439,0,6.0,18.7375,12.0,,0,,0,0,Monday,7,2013,Sommer,1
1307155,2013-07-15,Kuchen,380.68369651152,0,6.0,18.7375,12.0,,0,,0,0,Monday,7,2013,Sommer,1
1307152,2013-07-15,Brötchen,494.2585755048633,0,6.0,18.7375,12.0,,0,,0,0,Monday,7,2013,Sommer,1
1307151,2013-07-15,Brot,161.264677322182,0,6.0,18.7375,12.0,,0,,0,0,Monday,7,2013,Sommer,1
1307153,2013-07-15,Croissant,243.526401440661,0,6.0,18.7375,12.0,,0,,0,0,Monday,7,2013,Sommer,1
1307161,2013-07-16,Brot,116.821358174215,0,1.0,21.1875,10.0,,0,,0,0,Tuesday,7,2013,Sommer,1
1307162,2013-07-16,Brötchen,494.2585755048633,0,1.0,21.1875,10.0,,0,,0,0,Tuesday,7,2013,Sommer,1
1307164,2013-07-16,Konditorei,91.7796976081033,0,1.0,21.1875,10.0,,0,,0,0,Tuesday,7,2013,Sommer,1
1307163,2013-07-16,Croissant,287.415464972525,0,1.0,21.1875,10.0,,0,,0,0,Tuesday,7,2013,Sommer,1
1307165,2013-07-16,Kuchen,320.43533597922,0,1.0,21.1875,10.0,,0,,0,0,Tuesday,7,2013,Sommer,1
1307173,2013-07-17,Croissant,301.777437970497,0,5.0,22.5125,8.0,,0,,0,0,Wednesday,7,2013,Sommer,1
1307171,2013-07-17,Brot,150.572919592838,0,5.0,22.5125,8.0,,0,,0,0,Wednesday,7,2013,Sommer,1
1307175,2013-07-17,Kuchen,396.99424714406,0,5.0,22.5125,8.0,,0,,0,0,Wednesday,7,2013,Sommer,1
1307172,2013-07-17,Brötchen,494.2585755048633,0,5.0,22.5125,8.0,,0,,0,0,Wednesday,7,2013,Sommer,1
1307185,2013-07-18,Kuchen,300.398790118057,0,1.0,23.25,11.0,5.0,0,,0,0,Thursday,7,2013,Sommer,0
1307182,2013-07-18,Brötchen,494.2585755048633,0,1.0,23.25,11.0,5.0,0,,0,0,Thursday,7,2013,Sommer,0
1307183,2013-07-18,Croissant,250.426586853024,0,1.0,23.25,11.0,5.0,0,,0,0,Thursday,7,2013,Sommer,0
1307181,2013-07-18,Brot,101.90072129658,0,1.0,23.25,11.0,5.0,0,,0,0,Thursday,7,2013,Sommer,0
1307184,2013-07-18,Konditorei,89.2058404577425,0,1.0,23.25,11.0,5.0,0,,0,0,Thursday,7,2013,Sommer,0
1307195,2013-07-19,Kuchen,369.400389277533,0,3.0,22.475,16.0,5.0,0,,0,0,Friday,7,2013,Sommer,0
1307192,2013-07-19,Brötchen,494.2585755048633,0,3.0,22.475,16.0,5.0,0,,0,0,Friday,7,2013,Sommer,0
1307193,2013-07-19,Croissant,287.18828629416,0,3.0,22.475,16.0,5.0,0,,0,0,Friday,7,2013,Sommer,0
1307191,2013-07-19,Brot,161.63511518654,0,3.0,22.475,16.0,5.0,0,,0,0,Friday,7,2013,Sommer,0
1307194,2013-07-19,Konditorei,62.0636098816993,0,3.0,22.475,16.0,5.0,0,,0,0,Friday,7,2013,Sommer,0
1307203,2013-07-20,Croissant,394.765674710477,0,0.0,23.1875,8.0,,0,,0,0,Saturday,7,2013,Sommer,1
1307205,2013-07-20,Kuchen,346.154004294146,0,0.0,23.1875,8.0,,0,,0,0,Saturday,7,2013,Sommer,1
1307201,2013-07-20,Brot,134.328076682024,0,0.0,23.1875,8.0,,0,,0,0,Saturday,7,2013,Sommer,1
1307202,2013-07-20,Brötchen,494.2585755048633,0,0.0,23.1875,8.0,,0,,0,0,Saturday,7,2013,Sommer,1
1307204,2013-07-20,Konditorei,69.9369965472912,0,0.0,23.1875,8.0,,0,,0,0,Saturday,7,2013,Sommer,1
1307212,2013-07-21,Brötchen,494.2585755048633,0,0.0,26.375,8.0,,0,,0,0,Sunday,7,2013,Sommer,1
1307211,2013-07-21,Brot,66.2887578161955,0,0.0,26.375,8.0,,0,,0,0,Sunday,7,2013,Sommer,1
1307213,2013-07-21,Croissant,346.658236387984,0,0.0,26.375,8.0,,0,,0,0,Sunday,7,2013,Sommer,1
1307215,2013-07-21,Kuchen,287.443788531561,0,0.0,26.375,8.0,,0,,0,0,Sunday,7,2013,Sommer,1
1307214,2013-07-21,Konditorei,82.6826868784511,0,0.0,26.375,8.0,,0,,0,0,Sunday,7,2013,Sommer,1
1307222,2013-07-22,Brötchen,494.2585755048633,0,0.0,26.1,9.0,,0,,0,0,Monday,7,2013,Sommer,1
1307223,2013-07-22,Croissant,297.712614415266,0,0.0,26.1,9.0,,0,,0,0,Monday,7,2013,Sommer,1
1307221,2013-07-22,Brot,131.223948997842,0,0.0,26.1,9.0,,0,,0,0,Monday,7,2013,Sommer,1
1307225,2013-07-22,Kuchen,356.484067206325,0,0.0,26.1,9.0,,0,,0,0,Monday,7,2013,Sommer,1
1307224,2013-07-22,Konditorei,99.3353908053911,0,0.0,26.1,9.0,,0,,0,0,Monday,7,2013,Sommer,1
1307231,2013-07-23,Brot,110.315246796665,0,0.0,24.95,12.0,,0,,0,0,Tuesday,7,2013,Sommer,1
1307233,2013-07-23,Croissant,323.301431663341,0,0.0,24.95,12.0,,0,,0,0,Tuesday,7,2013,Sommer,1
1307234,2013-07-23,Konditorei,70.5290024618065,0,0.0,24.95,12.0,,0,,0,0,Tuesday,7,2013,Sommer,1
1307235,2013-07-23,Kuchen,316.29681714496,0,0.0,24.95,12.0,,0,,0,0,Tuesday,7,2013,Sommer,1
1307232,2013-07-23,Brötchen,494.2585755048633,0,0.0,24.95,12.0,,0,,0,0,Tuesday,7,2013,Sommer,1
1307241,2013-07-24,Brot,141.891908195545,0,3.0,24.075,11.0,,0,,0,0,Wednesday,7,2013,Sommer,1
1307244,2013-07-24,Konditorei,83.5816326885927,0,3.0,24.075,11.0,,0,,0,0,Wednesday,7,2013,Sommer,1
1307243,2013-07-24,Croissant,328.023102507764,0,3.0,24.075,11.0,,0,,0,0,Wednesday,7,2013,Sommer,1
1307242,2013-07-24,Brötchen,494.2585755048633,0,3.0,24.075,11.0,,0,,0,0,Wednesday,7,2013,Sommer,1
1307245,2013-07-24,Kuchen,327.339400651794,0,3.0,24.075,11.0,,0,,0,0,Wednesday,7,2013,Sommer,1
1307252,2013-07-25,Brötchen,494.2585755048633,0,2.0,23.0875,9.0,,0,,0,0,Thursday,7,2013,Sommer,1
1307251,2013-07-25,Brot,167.701216640907,0,2.0,23.0875,9.0,,0,,0,0,Thursday,7,2013,Sommer,1
1307254,2013-07-25,Konditorei,65.8902979709521,0,2.0,23.0875,9.0,,0,,0,0,Thursday,7,2013,Sommer,1
1307255,2013-07-25,Kuchen,303.192537586556,0,2.0,23.0875,9.0,,0,,0,0,Thursday,7,2013,Sommer,1
1307253,2013-07-25,Croissant,280.809721012322,0,2.0,23.0875,9.0,,0,,0,0,Thursday,7,2013,Sommer,1
1307264,2013-07-26,Konditorei,59.20854790302085,0,3.0,27.2625,6.0,,0,,0,0,Friday,7,2013,Sommer,1
1307265,2013-07-26,Kuchen,331.522091778847,0,3.0,27.2625,6.0,,0,,0,0,Friday,7,2013,Sommer,1
1307261,2013-07-26,Brot,147.272084366206,0,3.0,27.2625,6.0,,0,,0,0,Friday,7,2013,Sommer,1
1307263,2013-07-26,Croissant,352.293883343641,0,3.0,27.2625,6.0,,0,,0,0,Friday,7,2013,Sommer,1
1307262,2013-07-26,Brötchen,494.2585755048633,0,3.0,27.2625,6.0,,0,,0,0,Friday,7,2013,Sommer,1
1307273,2013-07-27,Croissant,382.965879977945,0,1.0,26.1625,10.0,,0,,0,0,Saturday,7,2013,Sommer,1
1307275,2013-07-27,Kuchen,358.892714466409,0,1.0,26.1625,10.0,,0,,0,0,Saturday,7,2013,Sommer,1
1307271,2013-07-27,Brot,161.403357795112,0,1.0,26.1625,10.0,,0,,0,0,Saturday,7,2013,Sommer,1
1307272,2013-07-27,Brötchen,494.2585755048633,0,1.0,26.1625,10.0,,0,,0,0,Saturday,7,2013,Sommer,1
1307285,2013-07-28,Kuchen,437.824795495097,0,4.0,24.8875,13.0,61.0,0,,0,0,Sunday,7,2013,Sommer,0
1307282,2013-07-28,Brötchen,494.2585755048633,0,4.0,24.8875,13.0,61.0,0,,0,0,Sunday,7,2013,Sommer,0
1307281,2013-07-28,Brot,86.0791432446654,0,4.0,24.8875,13.0,61.0,0,,0,0,Sunday,7,2013,Sommer,0
1307283,2013-07-28,Croissant,360.096105223697,0,4.0,24.8875,13.0,61.0,0,,0,0,Sunday,7,2013,Sommer,0
1307295,2013-07-29,Kuchen,368.951029057165,0,1.0,22.7875,10.0,,0,,0,0,Monday,7,2013,Sommer,1
1307293,2013-07-29,Croissant,356.033434735079,0,1.0,22.7875,10.0,,0,,0,0,Monday,7,2013,Sommer,1
1307291,2013-07-29,Brot,183.564164400591,0,1.0,22.7875,10.0,,0,,0,0,Monday,7,2013,Sommer,1
1307292,2013-07-29,Brötchen,494.2585755048633,0,1.0,22.7875,10.0,,0,,0,0,Monday,7,2013,Sommer,1
1307301,2013-07-30,Brot,132.111640117897,0,5.0,21.075,13.0,21.0,0,,0,0,Tuesday,7,2013,Sommer,0
1307305,2013-07-30,Kuchen,424.086156965952,0,5.0,21.075,13.0,21.0,0,,0,0,Tuesday,7,2013,Sommer,0
1307303,2013-07-30,Croissant,354.531775116541,0,5.0,21.075,13.0,21.0,0,,0,0,Tuesday,7,2013,Sommer,0
1307302,2013-07-30,Brötchen,494.2585755048633,0,5.0,21.075,13.0,21.0,0,,0,0,Tuesday,7,2013,Sommer,0
1307311,2013-07-31,Brot,144.745431773143,0,5.0,20.275,16.0,65.0,0,,0,0,Wednesday,7,2013,Sommer,0
1307313,2013-07-31,Croissant,321.075920611583,0,5.0,20.275,16.0,65.0,0,,0,0,Wednesday,7,2013,Sommer,0
1307312,2013-07-31,Brötchen,494.2585755048633,0,5.0,20.275,16.0,65.0,0,,0,0,Wednesday,7,2013,Sommer,0
1307315,2013-07-31,Kuchen,426.985804024935,0,5.0,20.275,16.0,65.0,0,,0,0,Wednesday,7,2013,Sommer,0
1308011,2013-08-01,Brot,157.854023011106,0,6.0,23.4,7.0,21.0,0,,0,0,Thursday,8,2013,Sommer,0
1308014,2013-08-01,Konditorei,60.5614573229725,0,6.0,23.4,7.0,21.0,0,,0,0,Thursday,8,2013,Sommer,0
1308012,2013-08-01,Brötchen,494.2585755048633,0,6.0,23.4,7.0,21.0,0,,0,0,Thursday,8,2013,Sommer,0
1308013,2013-08-01,Croissant,304.830310037868,0,6.0,23.4,7.0,21.0,0,,0,0,Thursday,8,2013,Sommer,0
1308015,2013-08-01,Kuchen,322.294307178179,0,6.0,23.4,7.0,21.0,0,,0,0,Thursday,8,2013,Sommer,0
1308023,2013-08-02,Croissant,379.526700654912,0,0.0,31.4375,7.0,,0,,0,0,Friday,8,2013,Sommer,1
1308022,2013-08-02,Brötchen,494.2585755048633,0,0.0,31.4375,7.0,,0,,0,0,Friday,8,2013,Sommer,1
1308024,2013-08-02,Konditorei,68.1222020855149,0,0.0,31.4375,7.0,,0,,0,0,Friday,8,2013,Sommer,1
1308021,2013-08-02,Brot,117.359342094889,0,0.0,31.4375,7.0,,0,,0,0,Friday,8,2013,Sommer,1
1308025,2013-08-02,Kuchen,282.371517214865,0,0.0,31.4375,7.0,,0,,0,0,Friday,8,2013,Sommer,1
1308032,2013-08-03,Brötchen,494.2585755048633,0,4.0,23.3625,11.0,63.0,0,,0,0,Saturday,8,2013,Sommer,0
1308033,2013-08-03,Croissant,454.705780795563,0,4.0,23.3625,11.0,63.0,0,,0,0,Saturday,8,2013,Sommer,0
1308035,2013-08-03,Kuchen,399.283316370115,0,4.0,23.3625,11.0,63.0,0,,0,0,Saturday,8,2013,Sommer,0
1308034,2013-08-03,Konditorei,59.20854790302085,0,4.0,23.3625,11.0,63.0,0,,0,0,Saturday,8,2013,Sommer,0
1308031,2013-08-03,Brot,186.027178770079,0,4.0,23.3625,11.0,63.0,0,,0,0,Saturday,8,2013,Sommer,0
1308044,2013-08-04,Konditorei,67.1568816245378,0,3.0,23.05,8.0,,0,,0,0,Sunday,8,2013,Sommer,1
1308041,2013-08-04,Brot,104.708216687715,0,3.0,23.05,8.0,,0,,0,0,Sunday,8,2013,Sommer,1
1308042,2013-08-04,Brötchen,494.2585755048633,0,3.0,23.05,8.0,,0,,0,0,Sunday,8,2013,Sommer,1
1308045,2013-08-04,Kuchen,461.704848992483,0,3.0,23.05,8.0,,0,,0,0,Sunday,8,2013,Sommer,1
1308043,2013-08-04,Croissant,382.85648750844,0,3.0,23.05,8.0,,0,,0,0,Sunday,8,2013,Sommer,1
1308051,2013-08-05,Brot,146.775309890073,0,0.0,25.8,10.0,,0,,0,0,Monday,8,2013,Sommer,1
1308052,2013-08-05,Brötchen,494.2585755048633,0,0.0,25.8,10.0,,0,,0,0,Monday,8,2013,Sommer,1
1308053,2013-08-05,Croissant,331.615355447409,0,0.0,25.8,10.0,,0,,0,0,Monday,8,2013,Sommer,1
1308055,2013-08-05,Kuchen,354.247243408463,0,0.0,25.8,10.0,,0,,0,0,Monday,8,2013,Sommer,1
1308062,2013-08-06,Brötchen,494.2585755048633,0,5.0,22.225,13.0,,0,,0,0,Tuesday,8,2013,Sommer,1
1308065,2013-08-06,Kuchen,441.521507016938,0,5.0,22.225,13.0,,0,,0,0,Tuesday,8,2013,Sommer,1
1308063,2013-08-06,Croissant,344.104806694018,0,5.0,22.225,13.0,,0,,0,0,Tuesday,8,2013,Sommer,1
1308061,2013-08-06,Brot,131.956277381283,0,5.0,22.225,13.0,,0,,0,0,Tuesday,8,2013,Sommer,1
1308064,2013-08-06,Konditorei,69.705360420462,0,5.0,22.225,13.0,,0,,0,0,Tuesday,8,2013,Sommer,1
1308072,2013-08-07,Brötchen,494.2585755048633,0,4.0,19.2125,8.0,,0,,0,0,Wednesday,8,2013,Sommer,1
1308073,2013-08-07,Croissant,341.483544581514,0,4.0,19.2125,8.0,,0,,0,0,Wednesday,8,2013,Sommer,1
1308071,2013-08-07,Brot,160.593417296116,0,4.0,19.2125,8.0,,0,,0,0,Wednesday,8,2013,Sommer,1
1308074,2013-08-07,Konditorei,83.1094116270633,0,4.0,19.2125,8.0,,0,,0,0,Wednesday,8,2013,Sommer,1
1308075,2013-08-07,Kuchen,423.850318191533,0,4.0,19.2125,8.0,,0,,0,0,Wednesday,8,2013,Sommer,1
1308085,2013-08-08,Kuchen,464.87537153539,0,7.0,16.975,12.0,20.0,0,,0,0,Thursday,8,2013,Sommer,0
1308082,2013-08-08,Brötchen,486.25509543792,0,7.0,16.975,12.0,20.0,0,,0,0,Thursday,8,2013,Sommer,0
1308084,2013-08-08,Konditorei,96.7720958104522,0,7.0,16.975,12.0,20.0,0,,0,0,Thursday,8,2013,Sommer,0
1308083,2013-08-08,Croissant,298.005519792868,0,7.0,16.975,12.0,20.0,0,,0,0,Thursday,8,2013,Sommer,0
1308081,2013-08-08,Brot,153.099424561652,0,7.0,16.975,12.0,20.0,0,,0,0,Thursday,8,2013,Sommer,0
1308093,2013-08-09,Croissant,328.22992428157,0,4.0,20.3375,10.0,21.0,0,,0,0,Friday,8,2013,Sommer,0
1308091,2013-08-09,Brot,125.620344387906,0,4.0,20.3375,10.0,21.0,0,,0,0,Friday,8,2013,Sommer,0
1308094,2013-08-09,Konditorei,81.4817797241125,0,4.0,20.3375,10.0,21.0,0,,0,0,Friday,8,2013,Sommer,0
1308095,2013-08-09,Kuchen,450.085987485785,0,4.0,20.3375,10.0,21.0,0,,0,0,Friday,8,2013,Sommer,0
1308092,2013-08-09,Brötchen,494.2585755048633,0,4.0,20.3375,10.0,21.0,0,,0,0,Friday,8,2013,Sommer,0
1308104,2013-08-10,Konditorei,59.9811123644503,0,7.0,19.3625,12.0,61.0,0,,0,0,Saturday,8,2013,Sommer,0
1308103,2013-08-10,Croissant,351.617029216224,0,7.0,19.3625,12.0,61.0,0,,0,0,Saturday,8,2013,Sommer,0
1308105,2013-08-10,Kuchen,450.993337129113,0,7.0,19.3625,12.0,61.0,0,,0,0,Saturday,8,2013,Sommer,0
1308101,2013-08-10,Brot,185.177162656408,0,7.0,19.3625,12.0,61.0,0,,0,0,Saturday,8,2013,Sommer,0
1308102,2013-08-10,Brötchen,494.2585755048633,0,7.0,19.3625,12.0,61.0,0,,0,0,Saturday,8,2013,Sommer,0
1308115,2013-08-11,Kuchen,494.2585755048633,0,7.0,16.3875,9.0,61.0,0,,0,0,Sunday,8,2013,Sommer,0
1308112,2013-08-11,Brötchen,494.2585755048633,0,7.0,16.3875,9.0,61.0,0,,0,0,Sunday,8,2013,Sommer,0
1308113,2013-08-11,Croissant,341.033029953849,0,7.0,16.3875,9.0,61.0,0,,0,0,Sunday,8,2013,Sommer,0
1308111,2013-08-11,Brot,73.2088330039992,0,7.0,16.3875,9.0,61.0,0,,0,0,Sunday,8,2013,Sommer,0
1308114,2013-08-11,Konditorei,60.7087857619079,0,7.0,16.3875,9.0,61.0,0,,0,0,Sunday,8,2013,Sommer,0
1308123,2013-08-12,Croissant,253.6233554703,0,7.0,16.45,11.0,63.0,0,,0,0,Monday,8,2013,Sommer,0
1308122,2013-08-12,Brötchen,494.2585755048633,0,7.0,16.45,11.0,63.0,0,,0,0,Monday,8,2013,Sommer,0
1308124,2013-08-12,Konditorei,97.7406166426712,0,7.0,16.45,11.0,63.0,0,,0,0,Monday,8,2013,Sommer,0
1308125,2013-08-12,Kuchen,356.026341718574,0,7.0,16.45,11.0,63.0,0,,0,0,Monday,8,2013,Sommer,0
1308121,2013-08-12,Brot,154.504729536697,0,7.0,16.45,11.0,63.0,0,,0,0,Monday,8,2013,Sommer,0
1308134,2013-08-13,Konditorei,113.863641914766,0,3.0,16.4,16.0,95.0,0,,0,0,Tuesday,8,2013,Sommer,0
1308132,2013-08-13,Brötchen,494.2585755048633,0,3.0,16.4,16.0,95.0,0,,0,0,Tuesday,8,2013,Sommer,0
1308133,2013-08-13,Croissant,271.591283834177,0,3.0,16.4,16.0,95.0,0,,0,0,Tuesday,8,2013,Sommer,0
1308135,2013-08-13,Kuchen,344.643463915453,0,3.0,16.4,16.0,95.0,0,,0,0,Tuesday,8,2013,Sommer,0
1308131,2013-08-13,Brot,134.064451548102,0,3.0,16.4,16.0,95.0,0,,0,0,Tuesday,8,2013,Sommer,0
